0.6937	0.1633	0.0686	0.0323	0.0186	0.0115	0.0069	0.0045	0.0007	0.0	0.0	0.0	0.0	0.0	0.0
0.998673885831	0.00131800595264	7.49461615714e-06	4.89171435633e-07	9.53544272419e-08	2.33122085549e-08	4.56265115011e-09	1.11836278806e-09	7.99603709357e-11	8.38072021337e-13	8.86830505564e-14	9.4225185895e-14	1.0021396728e-13	1.06506769177e-13	1.13005883841e-13
0.00488150346901	0.982505129342	0.0124673513575	0.000135599235031	9.11966756944e-06	1.11953702236e-06	1.50660495163e-07	2.54809395508e-08	1.23540236531e-09	1.04879388344e-11	9.37218029859e-13	8.671563467e-13	8.22019652539e-13	7.92804267061e-13	7.74258856939e-13
8.60225828016e-05	0.038636723906	0.923743172222	0.0365191176488	0.000954673518562	5.52493180383e-05	4.48760026053e-06	5.31060873174e-07	2.19556465159e-08	1.46483126219e-10	1.11060204633e-11	8.99652897443e-12	7.64326190281e-12	6.72574858075e-12	6.07702188679e-12
1.83411969698e-05	0.0013727367429	0.119295632321	0.80214636397	0.0737583491299	0.00323383097044	0.000161700784621	1.2657307214e-05	3.85082274036e-07	2.0960029084e-09	1.32651145745e-10	9.3045626625e-11	7.02862450728e-11	5.60928198121e-11	4.66712275894e-11
9.49664685928e-06	0.000245228596538	0.00828365382468	0.195917860637	0.695400906055	0.0940123990544	0.00572335191926	0.000397599036054	9.4602986921e-06	3.93453557278e-08	1.93832428831e-09	1.09961664485e-09	6.99320537727e-10	4.86482510944e-10	3.62432208502e-10
7.1264689898e-06	9.2403564223e-05	0.00147150659068	0.0263656817651	0.288565177624	0.581816261772	0.0919315087594	0.00945434449238	0.000294364578353	1.46560484252e-06	7.66318080531e-08	4.08877189341e-08	2.20210943145e-08	1.2148475075e-08	7.09117454894e-09
6.35347871435e-06	5.09464644359e-05	0.000489672712409	0.00540129696997	0.0719736261927	0.376641882199	0.443544373982	0.0971787228659	0.00467285492022	3.39975259148e-05	2.47041452167e-06	1.72021106084e-06	1.10689586493e-06	6.39027409017e-07	3.36140421001e-07
6.17024485685e-06	3.47607400417e-05	0.00023380419848	0.00170589357345	0.0201738761672	0.156284962386	0.392096295648	0.393389650852	0.0355862319961	0.000368650503564	3.58884951305e-05	3.22272425918e-05	2.55386493898e-05	1.69277122408e-05	9.12159073181e-06
6.26331819979e-06	2.69526122089e-05	0.000139039125104	0.000745956930054	0.00689932138106	0.0699533303905	0.27104462929	0.511586487781	0.136216664569	0.00219237534711	0.000273657646774	0.000301044136745	0.000282541840209	0.000212173689193	0.00011956194316
6.51053001721e-06	2.26717413239e-05	9.5323072266e-05	0.000406441753978	0.00287773900434	0.034853263468	0.197335816029	0.530339750113	0.219390071834	0.00749099456128	0.00128616508521	0.00168625436353	0.00181283891363	0.00150855324399	0.000887606286214
6.87264667554e-06	2.01858412752e-05	7.21693284795e-05	0.00025767697986	0.00142244043907	0.0183017417697	0.144014493831	0.518519069056	0.275016198314	0.0129165273311	0.00384797919888	0.0064101189225	0.00779645657152	0.00707350442875	0.00432456534073
7.39561202449e-06	1.88914417042e-05	5.92254127336e-05	0.000183598796995	0.000820385087581	0.00993830498075	0.102081798719	0.473974688864	0.307984726791	0.0172393237972	0.00652550696516	0.0167227511874	0.0246174674213	0.0243787599411	0.0154471749816
8.29787950082e-06	1.88685872051e-05	5.30744305233e-05	0.000146629614052	0.000552340472835	0.00568302162332	0.0695782350416	0.397850123205	0.306169686369	0.0196307599911	0.00840671142613	0.0260749855709	0.0561819392103	0.0659014142839	0.0437439122953
1.03127510986e-05	2.1255813098e-05	5.45951648666e-05	0.000137066514798	0.000450655383002	0.00368135011608	0.0471363903226	0.30937017467	0.269732072608	0.019164665529	0.0089480074883	0.0302938973266	0.0773138976911	0.132896569175	0.100789089446
1.7167611123e-05	3.25348285918e-05	7.73599197493e-05	0.000179159164969	0.000528036779778	0.00337952130651	0.0389749130229	0.262245771774	0.239107795126	0.0177386416374	0.00860585017588	0.0301961944203	0.0807309501763	0.158552513135	0.159633590921
